Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST_4568,21,49825,49839,503,12,Yes
CUST_4569,50,56839,40904,719,48,No
CUST_4570,52,127112,30538,849,48,No
CUST_4571,48,147514,44386,542,12,No
CUST_4572,41,88322,43033,500,36,Yes
CUST_4573,33,76321,12965,773,36,No
CUST_4574,47,119174,14597,826,24,No
CUST_4575,56,122500,46476,376,24,No
CUST_4576,27,130100,32740,777,60,No
CUST_4577,42,45988,11569,739,24,No
CUST_4578,30,55507,42981,562,48,No
CUST_4579,59,119244,16881,484,12,Yes
CUST_4580,35,118644,41996,354,36,Yes
CUST_4581,35,145788,37177,607,60,No
CUST_4582,24,115251,42177,815,24,No
CUST_4583,52,43806,5590,598,60,No
CUST_4584,43,56901,31119,529,12,No
CUST_4585,26,37043,32915,676,12,No
CUST_4586,44,95761,7708,585,60,No
CUST_4587,40,29752,43749,437,60,No
CUST_4588,57,88993,49989,777,60,No
CUST_4589,40,62616,27106,306,36,Yes
CUST_4590,32,72127,22131,718,48,No
CUST_4591,53,94777,11553,771,24,No
CUST_4592,48,20453,22881,719,24,No
CUST_4593,28,95432,6379,575,24,No
CUST_4594,21,142872,30255,389,60,No
CUST_4595,57,107362,45128,581,60,No
CUST_4596,42,30976,8770,847,60,No
CUST_4597,26,134176,24726,470,36,No
CUST_4598,41,119122,14088,654,36,No
CUST_4599,52,90404,39314,503,36,No
CUST_4600,55,101932,43976,588,36,No
CUST_4601,35,117170,21350,761,12,No
CUST_4602,25,97707,46643,472,36,Yes
CUST_4603,26,109647,39063,600,36,Yes
CUST_4604,45,53688,20861,828,36,No
CUST_4605,60,106840,18973,439,24,Yes
CUST_4606,49,137106,22769,577,24,No
CUST_4607,27,127810,22326,810,24,No
CUST_4608,60,124779,41048,645,48,Yes
CUST_4609,33,113789,7786,439,12,Yes
CUST_4610,58,116516,40001,413,60,No
CUST_4611,38,22017,6620,806,36,No
CUST_4612,22,27957,41303,665,24,Yes
CUST_4613,28,134534,24589,696,12,No
CUST_4614,31,127724,7882,410,36,Yes
CUST_4615,53,24792,29524,657,48,No
CUST_4616,58,75982,14745,537,60,Yes
CUST_4617,47,33237,41665,302,36,Yes
CUST_4618,40,71586,20861,703,60,No
CUST_4619,32,101787,31171,324,36,No
CUST_4620,63,39252,31199,808,48,No
CUST_4621,51,30707,7837,764,12,No
CUST_4622,47,54206,13599,360,60,No
CUST_4623,52,114276,20911,807,60,No
CUST_4624,30,23543,25553,422,12,Yes
CUST_4625,23,64135,44489,796,60,No
CUST_4626,47,136469,28813,354,24,No
CUST_4627,55,133824,43255,462,12,Yes
CUST_4628,51,124647,34520,338,48,No
CUST_4629,35,55031,34541,382,36,No
CUST_4630,36,62929,5236,845,36,No
CUST_4631,33,85747,32350,412,12,Yes
CUST_4632,55,77851,49397,724,24,No
CUST_4633,31,75311,16549,529,48,No
CUST_4634,41,132113,32453,582,36,Yes
CUST_4635,31,125331,40191,586,36,No
CUST_4636,50,85867,17906,454,24,Yes
CUST_4637,55,108780,19988,464,60,No
CUST_4638,42,77196,32723,481,12,No
CUST_4639,58,93705,38800,538,24,Yes
CUST_4640,51,77894,44107,638,24,No
CUST_4641,34,107640,32430,811,24,No
CUST_4642,44,127437,37535,565,24,Yes
CUST_4643,52,34591,7940,486,60,Yes
CUST_4644,56,117247,26793,339,48,Yes
CUST_4645,52,68893,17262,792,24,No
CUST_4646,35,20727,49420,690,24,No
CUST_4647,63,41359,42710,559,12,Yes
CUST_4648,55,63822,11961,475,36,Yes
CUST_4649,23,121547,31499,628,60,Yes
CUST_4650,36,135336,45498,499,24,Yes
CUST_4651,25,123399,36283,495,48,No
CUST_4652,41,132113,5633,830,48,No
CUST_4653,30,108534,11822,361,48,No
CUST_4654,39,30929,30968,626,12,No
CUST_4655,45,148588,44255,580,48,No
CUST_4656,24,80091,24830,526,12,Yes
CUST_4657,49,100378,10738,357,60,No
CUST_4658,39,43519,8098,776,48,No
CUST_4659,63,37393,34888,675,36,No
CUST_4660,22,54318,13097,542,24,No
CUST_4661,30,94531,18136,666,60,No
CUST_4662,63,114192,43244,799,36,No
CUST_4663,45,67934,13253,551,60,No
CUST_4664,40,125796,30208,621,48,No
CUST_4665,39,130805,9887,675,60,No
CUST_4666,43,101103,49411,708,60,No
CUST_4667,44,48840,14492,787,60,No
CUST_4668,31,138089,40421,642,12,No
CUST_4669,54,109367,6454,539,36,No
CUST_4670,48,33265,22522,438,48,Yes
CUST_4671,25,25424,43575,421,24,No
CUST_4672,25,40625,8192,719,48,No
CUST_4673,41,99622,20775,603,48,No
CUST_4674,32,49187,15402,414,12,Yes
CUST_4675,24,55929,18074,642,12,Yes
CUST_4676,62,81892,20245,550,60,No
CUST_4677,40,40539,41527,306,48,Yes
CUST_4678,58,76630,30936,478,36,Yes
CUST_4679,45,110639,32002,444,12,Yes
CUST_4680,34,113410,20683,715,12,No
CUST_4681,31,29215,17460,420,36,No
CUST_4682,52,59385,35482,423,12,Yes
CUST_4683,31,107580,21447,449,36,No
CUST_4684,38,97462,22729,696,24,Yes
CUST_4685,47,133396,25545,680,36,No
CUST_4686,38,117037,33204,300,24,Yes
CUST_4687,43,115310,14814,543,60,Yes
CUST_4688,31,45008,18890,697,60,Yes
CUST_4689,41,68928,6740,550,12,No
CUST_4690,64,103096,35121,598,36,No
CUST_4691,25,109876,16218,596,12,No
CUST_4692,43,44976,11055,799,36,Yes
CUST_4693,61,133942,27705,414,12,No
CUST_4694,45,144984,39722,300,60,No
CUST_4695,61,47626,47000,781,60,No
CUST_4696,30,118256,11439,809,12,Yes
CUST_4697,42,120537,35921,634,36,Yes
CUST_4698,39,79789,38729,764,48,No
CUST_4699,21,24700,28211,440,36,No
CUST_4700,27,129331,35614,436,12,No
CUST_4701,24,83645,22601,466,36,Yes
CUST_4702,21,140594,32796,642,24,No
CUST_4703,35,93396,11007,709,36,No
CUST_4704,60,27526,25514,364,60,Yes
CUST_4705,32,123863,22776,366,60,No
CUST_4706,42,59500,7076,732,24,No
CUST_4707,42,88049,30350,349,36,Yes
CUST_4708,37,93366,43964,613,48,No
CUST_4709,49,100317,21292,608,36,No
CUST_4710,34,79117,36510,414,60,Yes
CUST_4711,40,76096,33000,641,60,No
CUST_4712,53,27910,48083,829,12,No
CUST_4713,63,101383,35383,794,60,No
CUST_4714,35,91185,16785,568,12,No
CUST_4715,32,70248,45910,379,60,No
CUST_4716,60,94656,44028,755,60,No
CUST_4717,40,21951,29855,598,48,No
CUST_4718,50,85212,29281,501,12,Yes
CUST_4719,58,95701,9841,802,12,No
CUST_4720,23,99888,36668,784,60,No
CUST_4721,48,95282,31918,317,12,Yes
CUST_4722,46,129274,22443,777,60,No
CUST_4723,50,114533,37250,787,60,No
CUST_4724,33,61954,6922,745,36,No
CUST_4725,33,109719,36976,639,12,No
CUST_4726,22,28804,16991,830,24,No
CUST_4727,57,112705,43869,415,12,No
CUST_4728,58,20595,27733,373,12,Yes
CUST_4729,22,49592,7473,568,48,No
CUST_4730,56,60643,13108,415,24,No
CUST_4731,46,143721,33715,463,24,Yes
CUST_4732,31,82665,47811,521,48,No
CUST_4733,28,40823,37210,425,48,Yes
CUST_4734,64,25972,42317,475,12,Yes
CUST_4735,60,35882,38362,674,36,Yes
CUST_4736,63,86394,9889,797,48,No
CUST_4737,42,91055,29021,384,24,No
CUST_4738,40,43769,13212,682,24,No
CUST_4739,28,45020,36971,762,12,No
CUST_4740,49,62748,8201,750,36,No
CUST_4741,60,122621,45622,817,60,No
CUST_4742,46,105374,44531,849,48,No
CUST_4743,50,64912,48421,415,48,Yes
CUST_4744,37,32879,29346,307,12,No
CUST_4745,40,53798,42958,517,36,Yes
CUST_4746,36,127791,18715,703,24,No
CUST_4747,63,109826,10681,603,24,No
CUST_4748,27,66073,41446,766,60,No
CUST_4749,36,95791,21720,387,24,No
CUST_4750,47,86983,6667,309,48,Yes
CUST_4751,43,63005,33152,607,60,No
CUST_4752,44,114731,13204,733,36,No
CUST_4753,29,22850,42890,463,60,No
CUST_4754,55,48400,29537,538,36,No
CUST_4755,40,144948,16217,616,24,No
CUST_4756,57,31953,38741,634,12,No
CUST_4757,62,126410,25654,317,60,Yes
CUST_4758,37,145155,6408,370,60,No
CUST_4759,51,43535,47903,474,48,No
CUST_4760,28,95536,23672,638,48,No
CUST_4761,35,95039,46506,547,36,Yes
CUST_4762,51,141640,6218,492,12,No
CUST_4763,50,101029,41145,718,48,No
CUST_4764,40,24055,48732,624,48,No
CUST_4765,59,58170,35105,605,24,No
CUST_4766,32,145331,9098,503,24,Yes
CUST_4767,37,117944,12619,422,48,Yes
CUST_4768,62,127585,16939,746,36,No
CUST_4769,50,119976,23226,790,12,No
CUST_4770,49,48251,30322,732,48,No
CUST_4771,39,24532,21878,427,36,Yes
CUST_4772,31,24924,11560,847,36,No
CUST_4773,54,68037,43278,346,48,Yes
CUST_4774,27,98082,41212,804,36,No
CUST_4775,64,112115,34299,414,60,Yes
CUST_4776,54,91621,12543,715,36,No
CUST_4777,40,97926,28946,522,48,Yes
CUST_4778,58,98816,36740,802,36,Yes
CUST_4779,44,109654,12253,395,48,No
CUST_4780,30,90400,18775,406,24,No
CUST_4781,52,127620,37813,331,48,No
CUST_4782,35,119525,32632,792,36,Yes
CUST_4783,57,121164,7057,365,48,Yes
CUST_4784,40,112385,38431,478,12,No
CUST_4785,23,113102,42436,742,48,No
CUST_4786,57,30702,23413,848,48,No
CUST_4787,60,126732,35225,500,12,Yes
CUST_4788,28,35385,43485,348,12,Yes
CUST_4789,60,29336,7696,562,12,Yes
CUST_4790,64,85421,21101,432,60,No
CUST_4791,43,51225,13831,643,48,Yes
CUST_4792,60,56021,24047,475,12,No
CUST_4793,31,23782,10004,690,12,Yes
CUST_4794,28,108877,27705,310,24,No
CUST_4795,49,135454,26509,500,60,Yes
CUST_4796,50,137369,42170,302,48,No
CUST_4797,30,109630,48555,513,36,Yes
CUST_4798,59,69111,19662,606,60,No
CUST_4799,48,109402,43680,843,60,No
CUST_4800,56,139774,5394,626,24,Yes
CUST_4801,33,142652,41365,498,48,No
CUST_4802,52,104585,15524,408,48,No
CUST_4803,56,62719,38097,590,12,No
CUST_4804,57,116528,31673,407,12,No
CUST_4805,46,69037,22156,707,60,No
CUST_4806,42,100103,6645,351,24,Yes
CUST_4807,24,129987,34049,411,48,Yes
CUST_4808,51,145695,14815,594,24,No
CUST_4809,38,23513,6848,488,36,No
CUST_4810,58,135183,39329,364,48,Yes
CUST_4811,44,33335,38541,764,12,No
CUST_4812,43,64140,12311,557,60,Yes
CUST_4813,42,124126,26563,630,24,No
CUST_4814,22,100373,20203,800,12,No
CUST_4815,51,97658,14290,509,60,No
CUST_4816,31,54840,39818,388,12,Yes
CUST_4817,48,51007,22131,327,48,Yes
CUST_4818,52,76947,35143,537,24,Yes
CUST_4819,25,126833,29509,635,36,No
CUST_4820,58,138637,27244,362,12,Yes
CUST_4821,30,140721,41741,799,24,No
CUST_4822,60,113220,31898,840,48,No
CUST_4823,44,46393,39383,768,12,No
CUST_4824,55,77480,25138,350,48,No
CUST_4825,64,137243,48262,411,36,No
CUST_4826,43,108290,10506,600,36,No
CUST_4827,37,106335,25605,389,60,No
CUST_4828,21,124263,18054,528,60,No
CUST_4829,51,29107,33231,449,60,Yes
CUST_4830,51,148181,18861,437,48,No
CUST_4831,62,25993,16587,434,60,Yes
CUST_4832,62,116341,18515,756,24,No
CUST_4833,54,113650,26675,793,48,No
CUST_4834,29,123325,43622,826,48,No
CUST_4835,42,144980,21600,632,60,No
CUST_4836,33,137595,32892,661,60,No
CUST_4837,45,72066,22743,473,48,No
CUST_4838,38,131850,8774,512,36,No
CUST_4839,32,62942,26801,642,36,No
CUST_4840,60,36138,42695,360,60,No
CUST_4841,37,138558,33853,360,36,Yes
CUST_4842,35,147408,9429,823,24,Yes
CUST_4843,62,64527,9606,515,24,Yes
CUST_4844,35,29190,9478,722,24,No
CUST_4845,35,112259,23280,722,48,No
CUST_4846,59,139773,45134,670,48,No
CUST_4847,33,98422,9427,505,48,Yes
CUST_4848,37,75698,10361,585,48,No
CUST_4849,52,102315,30475,404,48,Yes
CUST_4850,29,113710,5641,842,60,No
CUST_4851,60,49086,26730,541,36,No
CUST_4852,40,37322,26113,790,60,No
CUST_4853,46,128132,25011,797,36,No
CUST_4854,47,145604,47853,734,60,Yes
CUST_4855,41,120814,24659,783,24,No
CUST_4856,38,139324,41818,746,12,No
CUST_4857,33,103569,42321,683,48,Yes
CUST_4858,36,105610,26309,809,12,No
CUST_4859,29,148921,23688,469,12,Yes
CUST_4860,32,23435,33176,622,24,No
CUST_4861,64,121505,8343,773,12,No
CUST_4862,58,73331,7056,531,12,No
CUST_4863,39,48942,24192,658,24,No
CUST_4864,27,79635,28476,574,36,No
CUST_4865,55,49059,14416,331,60,No
CUST_4866,38,77557,44994,476,12,No
CUST_4867,36,133457,5886,364,48,No
CUST_4868,59,72389,13584,326,24,Yes
CUST_4869,24,73014,32766,778,12,No
CUST_4870,45,52826,23830,567,36,Yes
CUST_4871,52,50297,25289,365,36,Yes
CUST_4872,60,63890,16530,432,48,No
CUST_4873,33,41322,8591,665,12,Yes
CUST_4874,37,55739,33342,381,48,No
CUST_4875,57,29719,26395,627,36,No
CUST_4876,26,99553,21738,397,36,Yes
CUST_4877,39,28314,7631,626,60,No
CUST_4878,33,113831,22905,841,36,No
CUST_4879,46,95164,24056,424,24,Yes
CUST_4880,34,127658,49138,509,60,No
CUST_4881,51,97028,28546,432,48,No
CUST_4882,24,56113,40447,802,36,No
CUST_4883,59,137174,42190,456,24,Yes
CUST_4884,28,35357,31014,681,60,No
CUST_4885,45,118865,12463,321,24,Yes
CUST_4886,33,40365,47381,718,60,Yes
CUST_4887,52,59029,6780,771,60,No
CUST_4888,58,21737,31107,533,60,Yes
CUST_4889,58,94632,36587,753,48,No
CUST_4890,48,105474,47192,461,60,Yes
CUST_4891,50,98218,44339,600,60,No
CUST_4892,23,144606,29968,605,24,No
CUST_4893,48,47499,38593,301,60,No
CUST_4894,23,130027,48923,570,48,No
CUST_4895,54,130402,28660,720,24,No
CUST_4896,36,148692,7395,442,60,No
CUST_4897,42,127430,41913,834,24,No
CUST_4898,52,66157,36848,336,48,Yes
CUST_4899,58,76247,20779,406,24,Yes
CUST_4900,28,148411,10492,596,48,No
CUST_4901,28,61034,34722,396,36,Yes
CUST_4902,26,20294,12111,580,60,No
CUST_4903,34,118072,14984,409,48,No
CUST_4904,52,44596,37016,848,60,No
CUST_4905,55,118185,32640,487,48,Yes
CUST_4906,30,31434,11792,787,12,No
CUST_4907,23,78382,31924,653,12,No
CUST_4908,32,58098,37577,318,12,Yes
CUST_4909,51,24655,12711,692,48,No
CUST_4910,49,103029,25012,560,60,No
CUST_4911,25,66228,39333,709,12,No
CUST_4912,45,23771,41435,702,60,No
CUST_4913,61,94099,44227,783,48,No
CUST_4914,51,140811,9096,603,60,No
CUST_4915,41,76799,6019,317,60,No
CUST_4916,40,82257,29312,483,12,Yes
CUST_4917,59,37558,14476,704,24,No
CUST_4918,42,119468,13254,430,36,No
CUST_4919,24,78436,37419,778,48,No
CUST_4920,33,127779,16584,307,48,No
CUST_4921,62,144891,10965,617,48,No
CUST_4922,40,143725,16464,690,36,No
CUST_4923,33,112103,17439,818,24,No
CUST_4924,37,143400,42489,435,60,No
CUST_4925,56,52376,46176,830,48,Yes
CUST_4926,53,139154,37963,666,60,No
CUST_4927,21,107458,33440,788,12,No
CUST_4928,35,97924,8273,310,12,No
CUST_4929,33,49332,20330,745,12,No
CUST_4930,37,66737,26494,413,48,Yes
CUST_4931,44,109031,15886,495,36,Yes
CUST_4932,28,93970,8212,622,48,No
CUST_4933,47,71952,40523,811,12,No
CUST_4934,43,40991,22905,464,12,Yes
CUST_4935,28,47472,27058,551,48,Yes
CUST_4936,28,79946,6080,343,36,No
CUST_4937,46,125566,37675,769,36,No
CUST_4938,33,46849,27007,788,60,No
CUST_4939,59,21541,22105,480,24,No
CUST_4940,57,149237,35279,376,12,No
CUST_4941,48,22765,22946,673,36,No
CUST_4942,45,63074,5639,366,12,No
CUST_4943,36,122795,17502,824,24,No
CUST_4944,22,49283,42958,391,12,Yes
CUST_4945,38,121387,33363,543,36,Yes
CUST_4946,37,140044,8736,640,60,No
CUST_4947,50,120161,21473,603,48,No
CUST_4948,59,20769,39019,697,48,No
CUST_4949,33,37806,47062,747,36,No
CUST_4950,52,110518,26087,396,36,No
CUST_4951,49,22972,33489,630,24,Yes
CUST_4952,50,38256,41820,504,12,No
CUST_4953,38,123903,24325,748,24,No
CUST_4954,33,145574,5271,717,48,No
CUST_4955,63,38653,23414,376,12,Yes
CUST_4956,41,123579,29220,848,24,No
CUST_4957,50,106669,49466,724,48,No
CUST_4958,41,59339,47425,728,12,No
CUST_4959,37,45757,14387,784,60,Yes
CUST_4960,60,123376,16279,434,60,No
CUST_4961,39,62399,32584,553,24,No
CUST_4962,35,64013,49783,554,36,No
CUST_4963,29,117605,44809,798,12,No
CUST_4964,30,34706,46476,783,24,No
CUST_4965,64,58231,15857,345,36,No
CUST_4966,51,47909,47261,742,36,No
CUST_4967,43,125754,13052,303,12,No
CUST_4968,50,145777,21995,300,12,No
CUST_4969,53,96631,18580,589,36,No
CUST_4970,29,77572,23240,408,48,Yes
CUST_4971,21,105879,22910,759,24,No
CUST_4972,64,83767,15216,565,12,Yes
CUST_4973,55,46469,43997,437,36,Yes
CUST_4974,31,21313,29911,733,48,No
CUST_4975,54,27847,39866,343,60,Yes
CUST_4976,36,70222,20438,809,36,No
CUST_4977,29,94702,12865,561,48,No
CUST_4978,52,29930,21557,451,60,Yes
CUST_4979,35,23285,17211,512,48,Yes
CUST_4980,32,143637,38268,533,12,Yes
CUST_4981,53,55863,8646,660,36,No
CUST_4982,34,36704,47816,619,60,No
CUST_4983,28,38705,28924,521,48,Yes
CUST_4984,28,20555,49112,509,60,No
CUST_4985,47,41323,14910,695,24,No
CUST_4986,32,90968,6778,788,36,No
CUST_4987,21,86922,24441,763,12,No
CUST_4988,63,73915,10190,751,60,No
CUST_4989,60,129543,20304,712,48,No
CUST_4990,62,30619,44765,775,60,No
CUST_4991,31,92390,32289,555,48,Yes
CUST_4992,59,148918,49788,449,60,No
CUST_4993,63,128500,9747,426,12,No
CUST_4994,51,134337,14286,691,12,No
CUST_4995,37,79274,5045,779,36,No
CUST_4996,53,93173,34742,696,12,No
CUST_4997,52,41225,12758,701,60,No
CUST_4998,49,131266,28437,573,60,Yes
CUST_4999,41,46739,24585,438,12,No
CUST_5000,41,67708,38223,402,24,No
